event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes,time_unspecified,cause_speed
unplanned,vehicle_breakdown,non-corridor,unknown,sheshadripuram,bmtc_bus,7.0,3.0,2.0,0,1,Low,False,,0,fast
unplanned,construction,non-corridor,unknown,no police station,unknown,6.0,3.0,2.0,0,1,Low,False,,0,slow
unplanned,congestion,orr north 2,unknown,kodigehalli,unknown,6.0,3.0,2.0,0,1,High,False,,0,fast
unplanned,pot_holes,non-corridor,south zone 1,hulimavu,unknown,1.0,5.0,12.0,1,0,Low,False,,0,slow
unplanned,pot_holes,non-corridor,south zone 1,hulimavu,unknown,1.0,5.0,12.0,1,0,Low,False,,0,slow
unplanned,vehicle_breakdown,hosur road,unknown,madiwala,private_bus,8.0,3.0,2.0,0,0,High,False,75.03727443333334,0,fast
unplanned,vehicle_breakdown,old madras road,unknown,halasur,heavy_vehicle,8.0,3.0,2.0,0,0,High,False,,0,fast
unplanned,others,hennur main road,unknown,k.g. halli,unknown,6.0,4.0,3.0,0,1,High,False,43.87439846666667,0,fast
unplanned,pot_holes,non-corridor,south zone 1,k.s. layout,unknown,22.0,4.0,12.0,0,1,Low,False,11562.4573284,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,basavanagudi,bmtc_bus,4.0,4.0,3.0,0,0,Low,False,,0,fast
planned,construction,mysore road,unknown,city market,unknown,11.0,3.0,2.0,0,0,High,True,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,high ground,private_car,3.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,mahadevapura,lcv,13.0,3.0,2.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,orr west 1,unknown,byatarayanapura,heavy_vehicle,15.0,3.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,heavy_vehicle,18.0,3.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,others,20.0,3.0,2.0,0,1,High,False,22.17472708333333,0,fast
planned,construction,orr east 2,unknown,hal old airport,unknown,20.0,3.0,2.0,0,1,High,False,,0,slow
unplanned,pot_holes,non-corridor,south zone 1,k.s. layout,unknown,22.0,4.0,12.0,0,1,Low,False,11560.307439216667,0,slow
unplanned,pot_holes,non-corridor,south zone 1,thalagattapura,unknown,19.0,5.0,12.0,1,1,Low,False,,0,slow
unplanned,pot_holes,non-corridor,south zone 2,ashok nagar,unknown,23.0,0.0,12.0,0,0,Low,False,,0,slow
unplanned,pot_holes,non-corridor,south zone 2,ashok nagar,unknown,23.0,0.0,12.0,0,0,Low,False,,0,slow
unplanned,pot_holes,non-corridor,south zone 2,adugodi,unknown,23.0,0.0,12.0,0,0,Low,False,,0,slow
planned,vip_movement,mysore road,unknown,halasuru gate,unknown,20.0,3.0,2.0,0,1,High,False,,0,fast
unplanned,pot_holes,non-corridor,central zone 1,banaswadi,unknown,23.0,5.0,12.0,1,0,Low,False,,0,slow
unplanned,tree_fall,non-corridor,unknown,jnanabharathi,unknown,7.0,4.0,3.0,0,1,Low,True,105.48940756666666,0,fast
unplanned,tree_fall,non-corridor,unknown,electronic city,unknown,7.0,4.0,3.0,0,1,Low,False,2198.129693766667,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,halasuru gate,lcv,21.0,3.0,2.0,0,1,High,False,57.51257438333334,0,fast
unplanned,tree_fall,non-corridor,unknown,electronic city,unknown,7.0,4.0,3.0,0,1,Low,False,2195.455855816667,0,fast
unplanned,congestion,orr north 2,unknown,kodigehalli,unknown,5.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,bmtc_bus,22.0,3.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,heavy_vehicle,21.0,3.0,2.0,0,1,High,False,33.33879541666667,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,private_bus,7.0,4.0,3.0,0,1,High,False,39.6093981,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,private_bus,20.0,3.0,2.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,heavy_vehicle,21.0,3.0,2.0,0,1,Low,False,,0,fast
planned,construction,non-corridor,unknown,kengeri,unknown,22.0,3.0,2.0,0,1,Low,True,,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,private_car,7.0,4.0,3.0,0,1,High,False,10.150965166666667,0,fast
unplanned,tree_fall,non-corridor,unknown,jayanagara,unknown,8.0,4.0,3.0,0,0,Low,True,66.3340463,0,fast
unplanned,vehicle_breakdown,orr east 1,unknown,hal old airport,bmtc_bus,23.0,3.0,2.0,0,0,High,False,19.115834,0,fast
unplanned,tree_fall,non-corridor,unknown,electronic city,unknown,8.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,pot_holes,non-corridor,unknown,yelahanka,unknown,0.0,4.0,2.0,0,0,Low,True,,0,slow
unplanned,congestion,magadi road,unknown,kamakshipalya,unknown,0.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,others,non-corridor,unknown,sadashivanagar,unknown,1.0,4.0,2.0,0,0,Low,True,42.96236663333333,0,fast
unplanned,tree_fall,non-corridor,unknown,jayanagara,unknown,8.0,4.0,3.0,0,0,Low,True,,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,hennuru,private_car,22.0,3.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,22.0,3.0,2.0,0,1,Low,False,,0,fast
unplanned,road_conditions,non-corridor,unknown,whitefield,unknown,4.0,4.0,2.0,0,0,Low,False,1107.119046283333,0,slow
unplanned,others,non-corridor,unknown,whitefield,unknown,3.0,4.0,2.0,0,0,Low,False,87.31756581666667,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,cubbon park,auto,4.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,ashok nagar,lcv,8.0,4.0,3.0,0,0,High,False,66.13607151666666,0,fast
unplanned,vehicle_breakdown,orr east 1,unknown,bellandur,bmtc_bus,4.0,4.0,2.0,0,0,High,False,13.551236183333334,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,sadashivanagar,private_bus,8.0,4.0,3.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,west of chord road,unknown,vijayanagara,bmtc_bus,5.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,others,5.0,4.0,2.0,0,1,High,False,30.63011775,0,fast
unplanned,vehicle_breakdown,orr east 1,unknown,hal old airport,lcv,6.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,heavy_vehicle,6.0,4.0,2.0,0,1,Low,False,18.7735204,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,mico layout,lcv,6.0,4.0,2.0,0,1,Low,False,77.0688961,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,r.t. nagar,lcv,5.0,4.0,2.0,0,1,Low,False,,0,fast
unplanned,water_logging,old airport road,unknown,jeevanbheemanagar,unknown,9.0,4.0,3.0,0,0,High,False,,0,slow
unplanned,accident,bellary road 2,unknown,yelahanka,unknown,6.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,congestion,orr north 2,unknown,kodigehalli,unknown,5.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,west of chord road,unknown,magadi road,bmtc_bus,4.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,chamarajpet,bmtc_bus,4.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,high ground,private_car,5.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,high ground,lcv,7.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,halasur,unknown,9.0,4.0,3.0,0,0,Low,False,820.8788695333334,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,truck,13.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,pot_holes,unknown,unknown,byatarayanapura,unknown,7.0,4.0,2.0,0,1,High,False,65572.5368325,0,slow
unplanned,construction,orr east 1,unknown,bellandur,unknown,20.0,4.0,1.0,0,1,High,False,19427.48784265,0,slow
unplanned,others,non-corridor,unknown,ashok nagar,unknown,8.0,4.0,2.0,0,0,Low,False,101592.23127151668,0,fast
unplanned,construction,non-corridor,unknown,no police station,unknown,13.0,4.0,3.0,0,0,Low,True,,0,slow
unplanned,others,non-corridor,unknown,no police station,unknown,14.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,kodigehalli,ksrtc_bus,7.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,accident,bellary road 1,unknown,r.t. nagar,unknown,9.0,4.0,2.0,0,0,High,True,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,truck,14.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,11.0,4.0,2.0,0,0,Low,False,,0,fast
unplanned,others,non-corridor,unknown,sheshadripuram,unknown,10.0,4.0,2.0,0,0,Low,False,25.36762938333333,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,11.0,4.0,2.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,bmtc_bus,8.0,4.0,2.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,hulimavu,bmtc_bus,8.0,4.0,2.0,0,0,Low,False,,0,fast
unplanned,others,non-corridor,unknown,no police station,unknown,11.0,4.0,2.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,heavy_vehicle,18.0,4.0,3.0,0,0,High,False,15.771933,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,heavy_vehicle,11.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,accident,old airport road,unknown,jeevanbheemanagar,unknown,19.0,4.0,2.0,0,1,High,False,35.956496816666665,0,fast
unplanned,others,tumkur road,unknown,chikkabanavara,unknown,18.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,old airport road,unknown,hal old airport,truck,19.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,others,mysore road,unknown,byatarayanapura,unknown,20.0,4.0,2.0,0,1,High,False,1922.4556106166667,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,sadashivanagar,lcv,18.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,chikkabanavara,heavy_vehicle,18.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,lcv,18.0,4.0,2.0,0,0,High,False,,0,fast
unplanned,pot_holes,unknown,unknown,thalagattapura,unknown,21.0,4.0,2.0,0,1,Low,False,,0,slow
unplanned,others,mysore road,unknown,jnanabharathi,unknown,21.0,4.0,2.0,0,1,High,False,17.062712316666666,0,fast
unplanned,vehicle_breakdown,orr east 1,unknown,bellandur,others,21.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,19.0,4.0,3.0,0,1,Low,False,,0,fast
planned,construction,orr east 2,unknown,hal old airport,unknown,21.0,4.0,2.0,0,1,High,False,,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,k.r. pura,lcv,21.0,4.0,2.0,0,1,Low,False,35.28199905,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,bmtc_bus,22.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,others,non-corridor,unknown,bellandur,unknown,22.0,4.0,2.0,0,1,Low,False,1.09467605,0,fast
unplanned,pot_holes,non-corridor,north zone 1,pulikeshinagar(f.town),unknown,20.0,2.0,12.0,0,1,Low,False,83621.89525755,0,slow
unplanned,others,non-corridor,unknown,bellandur,unknown,22.0,4.0,2.0,0,1,Low,False,3015.3421913166667,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,sheshadripuram,ksrtc_bus,22.0,4.0,2.0,0,1,High,True,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,heavy_vehicle,20.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,water_logging,non-corridor,unknown,halasur,unknown,19.0,4.0,3.0,0,1,Low,False,,0,slow
unplanned,vehicle_breakdown,orr west 1,unknown,j.p. nagar,private_car,0.0,5.0,2.0,1,0,High,False,20.211203416666667,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,high ground,ksrtc_bus,22.0,4.0,2.0,0,1,High,False,141.6439397166667,0,fast
unplanned,vehicle_breakdown,orr north 2,unknown,kodigehalli,bmtc_bus,1.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,sheshadripuram,ksrtc_bus,22.0,4.0,2.0,0,1,High,False,,0,fast
unplanned,others,non-corridor,unknown,upparpet,unknown,2.0,5.0,2.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,magadi road,lcv,21.0,4.0,2.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,jnanabharathi,bmtc_bus,23.0,4.0,2.0,0,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,chamarajpet,unknown,19.0,4.0,3.0,0,1,Low,False,78.2774947,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,hennuru,others,19.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr west 1,unknown,banashankari,truck,4.0,5.0,2.0,1,0,High,False,36.08605643333333,0,fast
unplanned,pot_holes,non-corridor,unknown,pulikeshinagar(f.town),unknown,3.0,5.0,2.0,1,0,Low,False,,0,slow
unplanned,others,orr north 1,north zone 1,k.g. halli,unknown,2.0,6.0,12.0,1,0,High,True,79376.58893283334,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,kodigehalli,taxi,2.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,congestion,non-corridor,unknown,whitefield,unknown,2.0,5.0,2.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,high ground,others,20.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,hosur road,unknown,electronic city,lcv,6.0,5.0,2.0,1,1,High,False,31.52057303333333,0,fast
unplanned,construction,orr east 2,unknown,hal old airport,unknown,20.0,4.0,3.0,0,1,High,False,8801.107604216666,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,bmtc_bus,5.0,5.0,2.0,1,1,High,False,132.2670364,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,hal old airport,others,19.0,4.0,3.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,chikkabanavara,bmtc_bus,6.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr east 2,unknown,hal old airport,heavy_vehicle,19.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,magadi road,unknown,kamakshipalya,heavy_vehicle,3.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,sheshadripuram,bmtc_bus,6.0,5.0,2.0,1,1,Low,False,72.34147603333332,0,fast
unplanned,vehicle_breakdown,hosur road,unknown,madiwala,bmtc_bus,6.0,5.0,2.0,1,1,High,False,96.5241556,0,fast
unplanned,others,non-corridor,unknown,bellandur,unknown,6.0,5.0,2.0,1,1,Low,False,2522.9359043,0,fast
unplanned,water_logging,non-corridor,unknown,whitefield,unknown,6.0,5.0,2.0,1,1,Low,False,35883.953440833335,0,slow
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,taxi,6.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,tree_fall,non-corridor,unknown,kodigehalli,unknown,22.0,4.0,3.0,0,1,Low,False,508.2992390666667,0,fast
unplanned,vehicle_breakdown,orr west 1,unknown,banashankari,others,21.0,4.0,3.0,0,1,High,False,75.99775528333333,0,fast
unplanned,vehicle_breakdown,magadi road,unknown,kamakshipalya,heavy_vehicle,5.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,congestion,orr north 2,unknown,kodigehalli,unknown,5.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,banaswadi,bmtc_bus,5.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,bmtc_bus,6.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,old airport road,unknown,halasur,taxi,8.0,5.0,2.0,1,0,High,False,10.359373833333333,0,fast
planned,construction,non-corridor,unknown,cubbon park,unknown,22.0,4.0,3.0,0,1,Low,True,,0,slow
unplanned,vehicle_breakdown,orr north 1,unknown,hennuru,others,19.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,accident,bellary road 2,unknown,yelahanka,unknown,7.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,kodigehalli,lcv,9.0,5.0,2.0,1,0,High,False,10.859754400000002,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,halasuru gate,bmtc_bus,7.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,tree_fall,old madras road,unknown,halasur,unknown,22.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,procession,non-corridor,unknown,k.r. pura,unknown,21.0,4.0,3.0,0,1,Low,False,,0,fast
unplanned,vehicle_breakdown,orr north 2,unknown,kodigehalli,heavy_vehicle,20.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,lcv,23.0,4.0,3.0,0,0,Low,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,cubbon park,lcv,19.0,4.0,3.0,0,1,High,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,banaswadi,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,80.29286535,0,fast
unplanned,others,orr north 1,unknown,hennuru,unknown,23.0,4.0,3.0,0,0,High,True,,0,fast
unplanned,others,non-corridor,unknown,rajajinagar,unknown,19.0,5.0,2.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,orr east 1,unknown,hsr layout,heavy_vehicle,18.0,5.0,2.0,1,0,High,False,16.53580991666667,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 2,unknown,yelahanka,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,others,mysore road,unknown,jnanabharathi,unknown,20.0,5.0,2.0,1,1,High,False,36.87994801666667,0,fast
unplanned,vehicle_breakdown,west of chord road,unknown,vijayanagara,private_bus,21.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,west of chord road,unknown,rajajinagar,ksrtc_bus,0.0,5.0,3.0,1,0,High,False,,0,fast
planned,construction,bellary road 1,unknown,hebbala,unknown,21.0,5.0,2.0,1,1,High,False,,0,slow
unplanned,water_logging,orr west 1,unknown,j.p. nagar,unknown,21.0,3.0,1.0,0,1,High,False,12971.988448166669,0,slow
unplanned,vehicle_breakdown,non-corridor,unknown,pulikeshinagar(f.town),bmtc_bus,21.0,5.0,2.0,1,1,Low,False,83.28090113333333,0,fast
unplanned,protest,non-corridor,unknown,hennuru,unknown,0.0,5.0,3.0,1,0,Low,True,,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,heavy_vehicle,22.0,5.0,2.0,1,1,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,mahadevapura,private_car,22.0,5.0,2.0,1,1,Low,False,23.75329868333333,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,wilson garden,heavy_vehicle,20.0,5.0,2.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,electronic city,bmtc_bus,23.0,5.0,2.0,1,0,Low,False,73.46585520000001,0,fast
unplanned,vehicle_breakdown,magadi road,unknown,kamakshipalya,bmtc_bus,23.0,5.0,2.0,1,0,High,False,72.26638113333334,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,kodigehalli,lcv,23.0,5.0,2.0,1,0,High,False,92.67076003333334,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,bmtc_bus,0.0,6.0,2.0,1,0,High,False,14.5656122,0,fast
unplanned,vehicle_breakdown,magadi road,unknown,kamakshipalya,bmtc_bus,23.0,5.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,k.r. pura,ksrtc_bus,0.0,6.0,2.0,1,0,Low,False,12.90432295,0,fast
unplanned,tree_fall,non-corridor,unknown,malleshwaram,unknown,0.0,5.0,3.0,1,0,Low,False,,0,fast
unplanned,accident,orr east 2,unknown,mahadevapura,unknown,0.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,pulikeshinagar(f.town),bmtc_bus,1.0,6.0,2.0,1,0,Low,False,,0,fast
unplanned,others,bannerghata road,unknown,j.p. nagar,unknown,1.0,5.0,3.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,chamarajpet,bmtc_bus,22.0,4.0,3.0,0,1,Low,False,,0,fast
unplanned,others,bannerghata road,unknown,hulimavu,unknown,1.0,5.0,3.0,1,0,High,False,21814.1884831,0,fast
unplanned,road_conditions,non-corridor,unknown,k.r. pura,unknown,2.0,6.0,2.0,1,0,Low,False,86671.19320001667,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,heavy_vehicle,2.0,6.0,2.0,1,0,High,False,102.77983355,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,sadashivanagar,others,2.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,others,bellary road 2,unknown,yelahanka,unknown,2.0,6.0,2.0,1,0,High,False,1654.0888025333334,0,fast
unplanned,vehicle_breakdown,tumkur road,unknown,peenya,ksrtc_bus,1.0,6.0,2.0,1,0,High,False,104.3606748,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,mahadevapura,lcv,1.0,5.0,3.0,1,0,Low,False,11.195320116666666,0,fast
unplanned,vehicle_breakdown,orr north 2,unknown,jalahalli,lcv,1.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,bellary road 1,unknown,hebbala,lcv,1.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,jnanabharathi,bmtc_bus,3.0,6.0,2.0,1,0,Low,False,79.53191238333334,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,others,3.0,6.0,2.0,1,0,Low,False,,0,fast
unplanned,accident,non-corridor,unknown,yelahanka,unknown,2.0,5.0,3.0,1,0,Low,False,0.8491233333333333,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,no police station,truck,2.0,6.0,2.0,1,0,Low,False,,0,fast
unplanned,vehicle_breakdown,orr north 1,unknown,hennuru,lcv,2.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,jnanabharathi,bmtc_bus,5.0,6.0,2.0,1,1,Low,False,,0,fast
unplanned,vehicle_breakdown,orr west 1,unknown,byatarayanapura,bmtc_bus,4.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,old madras road,unknown,cubbon park,bmtc_bus,4.0,6.0,2.0,1,0,High,False,,0,fast
unplanned,vehicle_breakdown,non-corridor,unknown,wilson garden,others,2.0,5.0,3.0,1,0,Low,False,69.83975466666668,0,fast
unplanned,vehicle_breakdown,mysore road,unknown,byatarayanapura,private_bus,0.0,5.0,3.0,1,0,High,False,,0,fast
planned,construction,orr north 1,unknown,hennuru,unknown,0.0,5.0,3.0,1,0,High,True,,0,slow
unplanned,vehicle_breakdown,tumkur road,unknown,yeshwanthpura,heavy_vehicle,3.0,5.0,3.0,1,0,High,False,10.261219083333334,0,fast
unplanned,vehicle_breakdown,orr west 1,unknown,banashankari,lcv,5.0,6.0,2.0,1,1,High,False,,0,fast
