event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes
unplanned,vehicle_breakdown,Non-corridor,unknown,Basavanagudi,bmtc_bus,4.0,4.0,3.0,0,0,Low,False,
planned,construction,Mysore Road,unknown,City Market,unknown,11.0,3.0,2.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,unknown,High ground,private_car,3.0,4.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Mahadevapura,lcv,13.0,3.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,ORR West 1,unknown,Byatarayanapura,heavy_vehicle,15.0,3.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,heavy_vehicle,18.0,3.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,others,20.0,3.0,2.0,0,1,High,False,22.174727083333334
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,20.0,3.0,2.0,0,1,High,False,
unplanned,pot_holes,Non-corridor,South Zone 1,K.S. Layout,unknown,22.0,4.0,12.0,0,1,Low,False,11560.307439216667
unplanned,pot_holes,Non-corridor,South Zone 1,Thalagattapura,unknown,19.0,5.0,12.0,1,1,Low,False,
unplanned,pot_holes,Non-corridor,South Zone 2,Ashok Nagar,unknown,23.0,0.0,12.0,0,0,Low,False,
unplanned,pot_holes,Non-corridor,South Zone 2,Ashok Nagar,unknown,23.0,0.0,12.0,0,0,Low,False,
unplanned,pot_holes,Non-corridor,South Zone 2,Adugodi,unknown,23.0,0.0,12.0,0,0,Low,False,
planned,vip_movement,Mysore Road,unknown,Halasuru Gate,unknown,20.0,3.0,2.0,0,1,High,False,
unplanned,pot_holes,Non-corridor,Central Zone 1,Banaswadi,unknown,23.0,5.0,12.0,1,0,Low,False,
unplanned,tree_fall,Non-corridor,unknown,Jnanabharathi,unknown,7.0,4.0,3.0,0,1,Low,True,105.48940756666666
unplanned,tree_fall,Non-corridor,unknown,Electronic City,unknown,7.0,4.0,3.0,0,1,Low,False,2198.129693766667
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,lcv,21.0,3.0,2.0,0,1,High,False,57.51257438333334
unplanned,tree_fall,Non-corridor,unknown,Electronic City,unknown,7.0,4.0,3.0,0,1,Low,False,2195.455855816667
unplanned,congestion,ORR North 2,unknown,Kodigehalli,unknown,5.0,4.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,bmtc_bus,22.0,3.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,heavy_vehicle,21.0,3.0,2.0,0,1,High,False,33.33879541666667
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,private_bus,7.0,4.0,3.0,0,1,High,False,39.6093981
unplanned,vehicle_breakdown,Non-corridor,unknown,Electronic City,private_bus,20.0,3.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,heavy_vehicle,21.0,3.0,2.0,0,1,Low,False,
planned,construction,Non-corridor,unknown,Kengeri,unknown,22.0,3.0,2.0,0,1,Low,True,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,private_car,7.0,4.0,3.0,0,1,High,False,10.150965166666667
unplanned,tree_fall,Non-corridor,unknown,Jayanagara,unknown,8.0,4.0,3.0,0,0,Low,True,66.3340463
unplanned,vehicle_breakdown,ORR East 1,unknown,HAL Old Airport,bmtc_bus,23.0,3.0,2.0,0,0,High,False,19.115834
unplanned,tree_fall,Non-corridor,unknown,Electronic City,unknown,8.0,4.0,3.0,0,0,Low,False,
unplanned,pot_holes,Non-corridor,unknown,Yelahanka,unknown,0.0,4.0,2.0,0,0,Low,True,
unplanned,congestion,Magadi Road,unknown,Kamakshipalya,unknown,0.0,4.0,2.0,0,0,High,False,
unplanned,others,Non-corridor,unknown,Sadashivanagar,unknown,1.0,4.0,2.0,0,0,Low,True,42.96236663333333
unplanned,tree_fall,Non-corridor,unknown,Jayanagara,unknown,8.0,4.0,3.0,0,0,Low,True,
unplanned,vehicle_breakdown,ORR North 1,unknown,Hennuru,private_car,22.0,3.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Electronic City,heavy_vehicle,22.0,3.0,2.0,0,1,Low,False,
unplanned,road_conditions,Non-corridor,unknown,Whitefield,unknown,4.0,4.0,2.0,0,0,Low,False,1107.1190462833333
unplanned,others,Non-corridor,unknown,Whitefield,unknown,3.0,4.0,2.0,0,0,Low,False,87.31756581666667
unplanned,vehicle_breakdown,Mysore Road,unknown,Cubbon Park,auto,4.0,4.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Ashok Nagar,lcv,8.0,4.0,3.0,0,0,High,False,66.13607151666666
unplanned,vehicle_breakdown,ORR East 1,unknown,Bellandur,bmtc_bus,4.0,4.0,2.0,0,0,High,False,13.551236183333334
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sadashivanagar,private_bus,8.0,4.0,3.0,0,0,High,False,
unplanned,vehicle_breakdown,West of Chord Road,unknown,Vijayanagara,bmtc_bus,5.0,4.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,others,5.0,4.0,2.0,0,1,High,False,30.63011775
unplanned,vehicle_breakdown,ORR East 1,unknown,HAL Old Airport,lcv,6.0,4.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Electronic City,heavy_vehicle,6.0,4.0,2.0,0,1,Low,False,18.7735204
unplanned,vehicle_breakdown,Non-corridor,unknown,Mico Layout,lcv,6.0,4.0,2.0,0,1,Low,False,77.0688961
unplanned,vehicle_breakdown,Non-corridor,unknown,R.T. Nagar,lcv,5.0,4.0,2.0,0,1,Low,False,
unplanned,water_logging,Old Airport Road,unknown,Jeevanbheemanagar,unknown,9.0,4.0,3.0,0,0,High,False,
unplanned,accident,Bellary Road 2,unknown,Yelahanka,unknown,6.0,4.0,2.0,0,1,High,False,
unplanned,congestion,ORR North 2,unknown,Kodigehalli,unknown,5.0,4.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,West of Chord Road,unknown,Magadi Road,bmtc_bus,4.0,4.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Chamarajpet,bmtc_bus,4.0,4.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,High ground,private_car,5.0,4.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,High ground,lcv,7.0,4.0,3.0,0,1,High,False,
unplanned,water_logging,Non-corridor,unknown,Halasur,unknown,9.0,4.0,3.0,0,0,Low,False,820.8788695333334
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,truck,13.0,4.0,3.0,0,0,Low,False,
unplanned,pot_holes,unknown,unknown,Byatarayanapura,unknown,7.0,4.0,2.0,0,1,High,False,65572.5368325
unplanned,construction,ORR East 1,unknown,Bellandur,unknown,20.0,4.0,1.0,0,1,High,False,19427.48784265
unplanned,others,Non-corridor,unknown,Ashok Nagar,unknown,8.0,4.0,2.0,0,0,Low,False,101592.23127151668
unplanned,construction,Non-corridor,unknown,No Police Station,unknown,13.0,4.0,3.0,0,0,Low,True,
unplanned,others,Non-corridor,unknown,No Police Station,unknown,14.0,4.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Kodigehalli,ksrtc_bus,7.0,4.0,2.0,0,1,High,False,
unplanned,accident,Bellary Road 1,unknown,R.T. Nagar,unknown,9.0,4.0,2.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,truck,14.0,4.0,3.0,0,0,Low,False,
unplanned,others,Non-corridor,unknown,No Police Station,unknown,11.0,4.0,2.0,0,0,Low,False,
unplanned,others,Non-corridor,unknown,Sheshadripuram,unknown,10.0,4.0,2.0,0,0,Low,False,25.367629383333334
unplanned,others,Non-corridor,unknown,No Police Station,unknown,11.0,4.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Electronic City,bmtc_bus,8.0,4.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Hulimavu,bmtc_bus,8.0,4.0,2.0,0,0,Low,False,
unplanned,others,Non-corridor,unknown,No Police Station,unknown,11.0,4.0,2.0,0,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,heavy_vehicle,18.0,4.0,3.0,0,0,High,False,15.771932999999999
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,11.0,4.0,2.0,0,0,High,False,
unplanned,accident,Old Airport Road,unknown,Jeevanbheemanagar,unknown,19.0,4.0,2.0,0,1,High,False,35.956496816666665
unplanned,others,Tumkur Road,unknown,Chikkabanavara,unknown,18.0,4.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Old Airport Road,unknown,HAL Old Airport,truck,19.0,4.0,2.0,0,1,High,False,
unplanned,others,Mysore Road,unknown,Byatarayanapura,unknown,20.0,4.0,2.0,0,1,High,False,1922.4556106166667
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sadashivanagar,lcv,18.0,4.0,2.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Chikkabanavara,heavy_vehicle,18.0,4.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,lcv,18.0,4.0,2.0,0,0,High,False,
unplanned,pot_holes,unknown,unknown,Thalagattapura,unknown,21.0,4.0,2.0,0,1,Low,False,
unplanned,others,Mysore Road,unknown,Jnanabharathi,unknown,21.0,4.0,2.0,0,1,High,False,17.062712316666666
unplanned,vehicle_breakdown,ORR East 1,unknown,Bellandur,others,21.0,4.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,lcv,19.0,4.0,3.0,0,1,Low,False,
planned,construction,ORR East 2,unknown,HAL Old Airport,unknown,21.0,4.0,2.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,lcv,21.0,4.0,2.0,0,1,Low,False,35.281999049999996
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,bmtc_bus,22.0,4.0,2.0,0,1,High,False,
unplanned,others,Non-corridor,unknown,Bellandur,unknown,22.0,4.0,2.0,0,1,Low,False,1.0946760500000001
unplanned,pot_holes,Non-corridor,North Zone 1,Pulikeshinagar(F.Town),unknown,20.0,2.0,12.0,0,1,Low,False,83621.89525755
unplanned,others,Non-corridor,unknown,Bellandur,unknown,22.0,4.0,2.0,0,1,Low,False,3015.3421913166667
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sheshadripuram,ksrtc_bus,22.0,4.0,2.0,0,1,High,True,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,20.0,4.0,2.0,0,1,High,False,
unplanned,water_logging,Non-corridor,unknown,Halasur,unknown,19.0,4.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR West 1,unknown,J.P. Nagar,private_car,0.0,5.0,2.0,1,0,High,False,20.211203416666667
unplanned,vehicle_breakdown,Bellary Road 1,unknown,High ground,ksrtc_bus,22.0,4.0,2.0,0,1,High,False,141.64393971666667
unplanned,vehicle_breakdown,ORR North 2,unknown,Kodigehalli,bmtc_bus,1.0,5.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Sheshadripuram,ksrtc_bus,22.0,4.0,2.0,0,1,High,False,
unplanned,others,Non-corridor,unknown,Upparpet,unknown,2.0,5.0,2.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Magadi Road,lcv,21.0,4.0,2.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,bmtc_bus,23.0,4.0,2.0,0,0,Low,False,
unplanned,accident,Non-corridor,unknown,Chamarajpet,unknown,19.0,4.0,3.0,0,1,Low,False,78.2774947
unplanned,vehicle_breakdown,ORR North 1,unknown,Hennuru,others,19.0,4.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR West 1,unknown,Banashankari,truck,4.0,5.0,2.0,1,0,High,False,36.08605643333333
unplanned,pot_holes,Non-corridor,unknown,Pulikeshinagar(F.Town),unknown,3.0,5.0,2.0,1,0,Low,False,
unplanned,others,ORR North 1,North Zone 1,K.G. Halli,unknown,2.0,6.0,12.0,1,0,High,True,79376.58893283334
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Kodigehalli,taxi,2.0,5.0,2.0,1,0,High,False,
unplanned,congestion,Non-corridor,unknown,Whitefield,unknown,2.0,5.0,2.0,1,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,High ground,others,20.0,4.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,Electronic City,lcv,6.0,5.0,2.0,1,1,High,False,31.520573033333335
unplanned,construction,ORR East 2,unknown,HAL Old Airport,unknown,20.0,4.0,3.0,0,1,High,False,8801.107604216666
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,bmtc_bus,5.0,5.0,2.0,1,1,High,False,132.2670364
unplanned,vehicle_breakdown,Non-corridor,unknown,HAL Old Airport,others,19.0,4.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Chikkabanavara,bmtc_bus,6.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,ORR East 2,unknown,HAL Old Airport,heavy_vehicle,19.0,4.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,heavy_vehicle,3.0,5.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Sheshadripuram,bmtc_bus,6.0,5.0,2.0,1,1,Low,False,72.34147603333332
unplanned,vehicle_breakdown,Hosur Road,unknown,Madiwala,bmtc_bus,6.0,5.0,2.0,1,1,High,False,96.5241556
unplanned,others,Non-corridor,unknown,Bellandur,unknown,6.0,5.0,2.0,1,1,Low,False,2522.9359043
unplanned,water_logging,Non-corridor,unknown,Whitefield,unknown,6.0,5.0,2.0,1,1,Low,False,35883.953440833335
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,taxi,6.0,5.0,2.0,1,1,High,False,
unplanned,tree_fall,Non-corridor,unknown,Kodigehalli,unknown,22.0,4.0,3.0,0,1,Low,False,508.2992390666667
unplanned,vehicle_breakdown,ORR West 1,unknown,Banashankari,others,21.0,4.0,3.0,0,1,High,False,75.99775528333333
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,heavy_vehicle,5.0,5.0,2.0,1,1,High,False,
unplanned,congestion,ORR North 2,unknown,Kodigehalli,unknown,5.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Banaswadi,bmtc_bus,5.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,bmtc_bus,6.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,Old Airport Road,unknown,Halasur,taxi,8.0,5.0,2.0,1,0,High,False,10.359373833333333
planned,construction,Non-corridor,unknown,Cubbon Park,unknown,22.0,4.0,3.0,0,1,Low,True,
unplanned,vehicle_breakdown,ORR North 1,unknown,Hennuru,others,19.0,4.0,3.0,0,1,High,False,
unplanned,accident,Bellary Road 2,unknown,Yelahanka,unknown,7.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Kodigehalli,lcv,9.0,5.0,2.0,1,0,High,False,10.859754400000002
unplanned,vehicle_breakdown,Mysore Road,unknown,Halasuru Gate,bmtc_bus,7.0,5.0,2.0,1,1,High,False,
unplanned,tree_fall,Old Madras Road,unknown,Halasur,unknown,22.0,4.0,3.0,0,1,High,False,
unplanned,procession,Non-corridor,unknown,K.R. Pura,unknown,21.0,4.0,3.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR North 2,unknown,Kodigehalli,heavy_vehicle,20.0,4.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,lcv,23.0,4.0,3.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Cubbon Park,lcv,19.0,4.0,3.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Banaswadi,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,80.29286535
unplanned,others,ORR North 1,unknown,Hennuru,unknown,23.0,4.0,3.0,0,0,High,True,
unplanned,others,Non-corridor,unknown,Rajajinagar,unknown,19.0,5.0,2.0,1,1,Low,False,
unplanned,vehicle_breakdown,ORR East 1,unknown,HSR Layout,heavy_vehicle,18.0,5.0,2.0,1,0,High,False,16.53580991666667
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,unknown,Yelahanka,heavy_vehicle,17.0,5.0,2.0,1,0,High,False,
unplanned,others,Mysore Road,unknown,Jnanabharathi,unknown,20.0,5.0,2.0,1,1,High,False,36.87994801666667
unplanned,vehicle_breakdown,West of Chord Road,unknown,Vijayanagara,private_bus,21.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,West of Chord Road,unknown,Rajajinagar,ksrtc_bus,0.0,5.0,3.0,1,0,High,False,
planned,construction,Bellary Road 1,unknown,Hebbala,unknown,21.0,5.0,2.0,1,1,High,False,
unplanned,water_logging,ORR West 1,unknown,J.P. Nagar,unknown,21.0,3.0,1.0,0,1,High,False,12971.988448166667
unplanned,vehicle_breakdown,Non-corridor,unknown,Pulikeshinagar(F.Town),bmtc_bus,21.0,5.0,2.0,1,1,Low,False,83.28090113333333
unplanned,protest,Non-corridor,unknown,Hennuru,unknown,0.0,5.0,3.0,1,0,Low,True,
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,heavy_vehicle,22.0,5.0,2.0,1,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Mahadevapura,private_car,22.0,5.0,2.0,1,1,Low,False,23.753298683333334
unplanned,vehicle_breakdown,Non-corridor,unknown,Wilson Garden,heavy_vehicle,20.0,5.0,2.0,1,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Electronic City,bmtc_bus,23.0,5.0,2.0,1,0,Low,False,73.46585520000001
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,bmtc_bus,23.0,5.0,2.0,1,0,High,False,72.26638113333334
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Kodigehalli,lcv,23.0,5.0,2.0,1,0,High,False,92.67076003333334
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,bmtc_bus,0.0,6.0,2.0,1,0,High,False,14.5656122
unplanned,vehicle_breakdown,Magadi Road,unknown,Kamakshipalya,bmtc_bus,23.0,5.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,ksrtc_bus,0.0,6.0,2.0,1,0,Low,False,12.90432295
unplanned,tree_fall,Non-corridor,unknown,Malleshwaram,unknown,0.0,5.0,3.0,1,0,Low,False,
unplanned,accident,ORR East 2,unknown,Mahadevapura,unknown,0.0,6.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Pulikeshinagar(F.Town),bmtc_bus,1.0,6.0,2.0,1,0,Low,False,
unplanned,others,Bannerghata Road,unknown,J.P. Nagar,unknown,1.0,5.0,3.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Chamarajpet,bmtc_bus,22.0,4.0,3.0,0,1,Low,False,
unplanned,others,Bannerghata Road,unknown,Hulimavu,unknown,1.0,5.0,3.0,1,0,High,False,21814.1884831
unplanned,road_conditions,Non-corridor,unknown,K.R. Pura,unknown,2.0,6.0,2.0,1,0,Low,False,86671.19320001667
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,2.0,6.0,2.0,1,0,High,False,102.77983354999999
unplanned,vehicle_breakdown,Tumkur Road,unknown,Sadashivanagar,others,2.0,6.0,2.0,1,0,High,False,
unplanned,others,Bellary Road 2,unknown,Yelahanka,unknown,2.0,6.0,2.0,1,0,High,False,1654.0888025333334
unplanned,vehicle_breakdown,Tumkur Road,unknown,Peenya,ksrtc_bus,1.0,6.0,2.0,1,0,High,False,104.3606748
unplanned,vehicle_breakdown,Non-corridor,unknown,Mahadevapura,lcv,1.0,5.0,3.0,1,0,Low,False,11.195320116666666
unplanned,vehicle_breakdown,ORR North 2,unknown,Jalahalli,lcv,1.0,6.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,unknown,Hebbala,lcv,1.0,6.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,bmtc_bus,3.0,6.0,2.0,1,0,Low,False,79.53191238333334
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,others,3.0,6.0,2.0,1,0,Low,False,
unplanned,accident,Non-corridor,unknown,Yelahanka,unknown,2.0,5.0,3.0,1,0,Low,False,0.8491233333333333
unplanned,vehicle_breakdown,Non-corridor,unknown,No Police Station,truck,2.0,6.0,2.0,1,0,Low,False,
unplanned,vehicle_breakdown,ORR North 1,unknown,Hennuru,lcv,2.0,6.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Jnanabharathi,bmtc_bus,5.0,6.0,2.0,1,1,Low,False,
unplanned,vehicle_breakdown,ORR West 1,unknown,Byatarayanapura,bmtc_bus,4.0,6.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Old Madras Road,unknown,Cubbon Park,bmtc_bus,4.0,6.0,2.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Wilson Garden,others,2.0,5.0,3.0,1,0,Low,False,69.83975466666668
unplanned,vehicle_breakdown,Mysore Road,unknown,Byatarayanapura,private_bus,0.0,5.0,3.0,1,0,High,False,
planned,construction,ORR North 1,unknown,Hennuru,unknown,0.0,5.0,3.0,1,0,High,True,
unplanned,vehicle_breakdown,Tumkur Road,unknown,Yeshwanthpura,heavy_vehicle,3.0,5.0,3.0,1,0,High,False,10.261219083333334
unplanned,vehicle_breakdown,ORR West 1,unknown,Banashankari,lcv,5.0,6.0,2.0,1,1,High,False,
unplanned,pot_holes,unknown,unknown,Jnanabharathi,unknown,5.0,6.0,2.0,1,1,Low,False,70050.26984013333
unplanned,vehicle_breakdown,Non-corridor,unknown,R.T. Nagar,auto,5.0,6.0,2.0,1,1,Low,False,15.854282233333333
unplanned,vehicle_breakdown,Old Airport Road,unknown,Jeevanbheemanagar,lcv,6.0,6.0,2.0,1,1,High,False,40.82496125
unplanned,vehicle_breakdown,Airport New South Road,unknown,Hennuru,private_bus,4.0,5.0,3.0,1,0,High,False,
unplanned,vehicle_breakdown,Hosur Road,unknown,HSR Layout,bmtc_bus,5.0,5.0,3.0,1,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,unknown,Ashok Nagar,lcv,5.0,5.0,3.0,1,1,High,False,39.93153236666667
unplanned,tree_fall,Non-corridor,unknown,Basavanagudi,unknown,6.0,5.0,3.0,1,1,Low,True,52.854736083333336
unplanned,water_logging,Non-corridor,unknown,Basavanagudi,unknown,6.0,5.0,3.0,1,1,Low,False,
unplanned,tree_fall,Non-corridor,unknown,J.P. Nagar,unknown,6.0,5.0,3.0,1,1,Low,True,
unplanned,pot_holes,West of Chord Road,unknown,Rajajinagar,unknown,6.0,5.0,3.0,1,1,High,False,
unplanned,water_logging,Non-corridor,unknown,Basavanagudi,unknown,6.0,5.0,3.0,1,1,Low,False,45.86103
planned,construction,Non-corridor,unknown,Hennuru,unknown,6.0,5.0,3.0,1,1,Low,False,
unplanned,water_logging,Mysore Road,unknown,Halasuru Gate,unknown,6.0,5.0,3.0,1,1,High,True,40590.64575138334
unplanned,water_logging,Non-corridor,unknown,High ground,unknown,6.0,5.0,3.0,1,1,Low,False,
unplanned,pot_holes,unknown,unknown,Shivajinagar,unknown,7.0,6.0,2.0,1,1,High,False,
unplanned,others,Magadi Road,unknown,Magadi Road,unknown,7.0,5.0,3.0,1,1,High,False,24.955134649999998
unplanned,vehicle_breakdown,Non-corridor,unknown,Banashankari,bmtc_bus,8.0,6.0,2.0,1,0,Low,False,22.23222121666667
unplanned,tree_fall,Non-corridor,unknown,J.P. Nagar,unknown,6.0,5.0,3.0,1,1,Low,True,
planned,public_event,Non-corridor,unknown,Bellandur,unknown,,,,0,0,Low,True,
unplanned,vehicle_breakdown,Non-corridor,unknown,Devanahalli Airport,heavy_vehicle,9.0,6.0,2.0,1,0,Low,False,32.981926566666665
unplanned,vehicle_breakdown,Non-corridor,unknown,K.S. Layout,bmtc_bus,8.0,6.0,2.0,1,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,unknown,Byatarayanapura,private_bus,12.0,6.0,2.0,1,0,Low,False,
planned,public_event,Non-corridor,unknown,Bellandur,unknown,,,,0,0,Low,True,
unplanned,vehicle_breakdown,Non-corridor,unknown,K.R. Pura,heavy_vehicle,12.0,6.0,2.0,1,0,Low,False,
planned,public_event,CBD 2,unknown,Cubbon Park,unknown,,,,0,0,High,False,
unplanned,water_logging,ORR West 1,unknown,J.P. Nagar,unknown,7.0,5.0,3.0,1,1,High,False,
unplanned,water_logging,ORR West 1,unknown,J.P. Nagar,unknown,7.0,5.0,3.0,1,1,High,False,31067.90847805
unplanned,vehicle_breakdown,Non-corridor,unknown,Wilson Garden,bmtc_bus,19.0,6.0,2.0,1,1,Low,True,24.749764333333335
unplanned,water_logging,Bannerghata Road,unknown,Mico Layout,unknown,7.0,5.0,3.0,1,1,High,False,18623.928009216666
